ChildReport
=========================================

/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-ext-recorder to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-ext-recorder to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-ext-recorder to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-documentreference to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-organization to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitioner to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-practitionerrole to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-patient to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - Pinned the version of https://www.ehealth.fgov.be/standards/fhir/core/StructureDefinition/be-documentreference to 2.2.0 from choices of 2.1.2 (hl7.fhir.be.core#2.1.2), 2.2.0 (hl7.fhir.be.core#2.2.0) (PROCESSING)
/work/fsh-generated/resources/StructureDefinition-be-childreport.json: line 0, col 0, Info - The resource StructureDefinition/be-childreport could usefully have an OID assigned (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root) (BUSINESSRULE)
/work/fsh-generated/resources/ValueSet-vs-eye-movement-and-position.json: line 0, col 0, Warning - The resource ValueSet/vs-eye-movement-and-position should have an OID assigned to cater for possible use with OID based terminology systems e.g. CDA usage (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root) (BUSINESSRULE)
/work/fsh-generated/resources/ValueSet-vs-eye-screening-results.json: line 0, col 0, Warning - The resource ValueSet/vs-eye-screening-results should have an OID assigned to cater for possible use with OID based terminology systems e.g. CDA usage (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root) (BUSINESSRULE)
/work/fsh-generated/resources/ValueSet-vs-neonatal-hearing-screening-results.json: line 0, col 0, Warning - The resource ValueSet/vs-neonatal-hearing-screening-results should have an OID assigned to cater for possible use with OID based terminology systems e.g. CDA usage (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root) (BUSINESSRULE)
/work/fsh-generated/resources/ValueSet-vs-ophthalmologist-treatments.json: line 0, col 0, Warning - The resource ValueSet/vs-ophthalmologist-treatments should have an OID assigned to cater for possible use with OID based terminology systems e.g. CDA usage (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root) (BUSINESSRULE)

err = 0, warn = 6, info = 127
IG Publisher Version: 2.3.2
