URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/vs-eye-movement-and-position,0.1.0,draft,,VSEyeMovementAndPosition,Eye Movement and Position,"This value set includes codes to represent eye movement and position observations.",,"SCT,Internal"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/vs-eye-screening-results,0.1.0,draft,,VSEyeScreeningOutcome,Eye Screening Results,"A value set that includes codes for eye screening results.",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/vs-neonatal-hearing-screening-results,0.1.0,draft,,VSNeonatalHearingScreeningResults,Neonatal Hearing Screening Results,"This value set includes codes for neonatal hearing screening results.",,"SCT"
https://www.ehealth.fgov.be/standards/fhir/terminology/ValueSet/vs-ophthalmologist-treatments,0.1.0,draft,,VSOphthalmologistTreatments,Ophthalmologist Treatments,"This value set includes codes for ophthalmologist treatment status.",,"SCT"
